 8854	  410	 1719	    2	  805	  139	 9478	 8423	
  277	  446	 8669	 8553	 8848	 8351	  154	  314	
   46	 8263	 9130	  110	 8645	 8511	  646	  743	
 8658	 8241	 8496	  500	  243	  260	 1065	   85	
 8304	 8670	 8217	  218	 9571	 8707	 1670	  298	
 8276	 9175	 8474	  146	  118	 1037	  404	 8637	
  168	  335	 8728	 8379	  290	 9392	 8614	  600	
 8909	  755	  595	 8510	   92	  230	 8347	  325	
   16	 8609	  517	 8237	  410	 8918	 8285	  313	
  805	  587	   77	 8296	  653	 8309	 8758	 8390	
  145	  132	    1	 8194	  421	 8382	 8493	 8608	
 1016	  248	 8877	 8550	  231	  232	 9109	 8848	
   85	 8354	 1038	  140	 8304	 9196	  119	 8601	
 8195	  170	 9151	  217	 8711	  443	 1797	 8333	
 1116	 8779	 9153	   19	  358	 8640	 8755	  576	
  281	 1204	 8915	 8462	  179	  119	   11	 8266	
  165	  911	 9352	 8664	 8620	  341	 8330	 8358	
    8	 8402	  971	 8498	  534	 8495	 9293	 8313	
  550	  556	 8444	 8353	  452	  185	 9241	 8533	
 8474	  843	  835	  277	  867	 8291	  209	 8685	
 8741	 1861	  204	 8748	  699	  315	 9233	   54	
 8636	 9165	  166	  512	  247	  255	 8678	  370	
 8587	  730	  182	  718	  745	  706	 8925	 8640	
 8193	 9033	 8826	 8525	 8270	  516	 8337	   47	
   21	 8992	 9087	  665	 8626	  363	 1009	   54	
 8655	  212	 1338	 8277	  395	  454	 8803	  133	
 1800	  800	 9902	 8391	  961	 9334	 9532	  136	
 9051	 8712	  936	  369	 8486	  175	 1284	 8262	
 8667	 8474	  492	  532	 8351	   62	 1199	  417	
 8245	  457	  512	 9039	  379	   90	 9471	 8681	
 9282	  171	 1419	  452	  667	 8300	  108	  236	
 1133	 8361	10406	 8237	 8503	 9035	  174	  336	
 8692	 1221	 8423	  213	  385	  539	 1184	 8409	
 8197	 8960	 8623	  473	 9578	 8268	 2037	  363	
  706	   98	 9093	 8247	 8878	 8470	 8269	 8391	
  414	 8992	 8410	  298	   60	 8686	 8545	  510	
  355	  421	 8581	 8301	  583	 8977	  707	   71	
  751	 8357	10060	 8411	 8897	 8956	  803	  500	
    0	  749	   89	 8482	  752	 8569	   78	 8657	
 9488	 8703	  871	  638	  297	  641	 8256	   91	
 8781	  649	 8624	 8302	  267	  993	 8536	  266	
  537	 8832	  510	 8462	 8533	 9011	 8352	 8265	
 8511	  212	 8272	 8686	  279	 9196	   34	  232	
  567	 1718	 9793	 8469	  641	 8560	  164	 8404	
 9545	 8372	  810	  139	  240	  202	  491	   49	
 1022	 1089	 9645	 8434	  752	 8600	 8592	 8368	
  849	  676	 9303	 8674	 8363	 9589	 1103	  417	
 8233	 9166	 8226	  259	    3	 8195	    6	 8574	
 8727	  288	  870	  457	 1283	  931	10227	 8778	
   43	 9249	   87	  323	 9257	  747	 1072	 8485	
   86	 1197	 8573	 8446	  837	 8997	 9397	 8350	
  119	  510	 9135	 8655	 8650	 1071	  238	  188	
 8476	 8460	  204	   35	 8657	 1324	  125	 8678	
 9208	 9215	 1187	  684	 8225	  648	 8355	  342	
  608	 8543	 9919	 8456	 8271	 8980	  789	  159	
  620	  192	 9613	 8668	 8871	  152	   65	  389	
 8403	  671	  150	  337	 8296	  679	  313	 8465	
 9003	  753	  881	 8222	  476	  522	 8640	 8325	
 8886	  339	   13	 8250	 9353	 8333	 2374	  551	
 1417	 9631	 8838	    4	 8651	 9958	  555	  507	
  175	  244	 8856	  566	 8573	  106	 1731	  208	
 8322	 9021	 1068	  230	 8942	  211	  440	  343	
 8456	 1154	   33	  137	 1018	 8630	 9488	 8424	
 8683	 8277	 1150	  434	 1079	 8455	 8823	 8677	
 8829	   76	  852	 8523	 8569	  980	  194	 8350	
  561	 8400	 8456	 8891	 8506	 9191	  635	  306	
 8548	  769	  518	 8536	  241	  256	 8799	 8297	
  515	 1016	 9007	 8314	   12	 9440	  596	  555	
 8515	   31	 1409	  129	 8211	 8647	 8532	 8424	
  661	 9396	 8804	 8413	 8300	 8592	 9254	 8476	
  120	 9354	   73	 8352	 8869	 8577	 8676	 8304	
 8783	   67	 2137	  282	  274	   67	 8329	 8220	
  172	 8925	  131	  202	  545	  178	   65	  122	
 8935	 8338	  472	 8359	 8205	  300	  125	  400	
  479	  241	 8589	  434	 8651	   72	  769	 8395	
 8616	  455	   41	  237	 8333	  165	 8246	  107	
  521	 1480	 9708	 8498	  615	 8963	  130	   66	
  329	 1277	 8856	 8700	 1157	 8560	 9475	   19	
  291	 8308	 9319	 8476	 9578	 8785	  988	  834	
 8246	   73	 9062	  112	  320	  495	 1077	  439	
 8883	 8802	  980	  501	  370	 8289	  928	   65	
 8377	 8258	 8253	  277	   79	 9396	  430	  592	
 8643	 8322	 8378	  382	  656	  944	 9955	  178	
 8295	  681	  283	 8450	  146	  894	 9116	 8561	
 1142	  201	 9878	 8407	  319	 8864	 8645	  464	
 8432	   95	   50	 8409	  382	  617	 9278	 8634	
  237	  540	 9323	 8566	  320	 1107	 8691	 8655	
 8245	 8262	   19	  159	 8512	  894	 1175	 8386	
 8456	 8758	  915	  253	  827	  349	10079	 8594	
  477	 9151	 9577	 8446	 9651	  139	 8282	  358	
 8512	 8397	  150	  304	  164	 1269	 9800	 8465	
 1100	 8891	10021	 8650	 9453	   82	  600	  182	
 9153	 8647	  756	  512	 9089	 1186	  823	 8455	
  287	  728	  373	 8603	 8254	 9340	 1356	   35	
  811	 1551	 9372	 8740	  641	 8978	    5	   46	
 9154	  227	 1301	 8331	 1113	 1005	 9620	 8843	
 8593	  241	 8550	  118	 8864	  717	  580	   93	
 8358	 8852	 8570	  579	 9838	  828	 1510	  133	
  492	 8485	 9831	 8662	 8963	   66	 8531	  598	
  162	  630	  836	 8575	  455	 8762	  891	 8471	
 8604	 8803	  117	  133	  118	   46	 8393	  479	
 8418	 9410	  339	  550	 8312	  950	  222	 8622	
 8736	 8360	 8961	  308	 8483	 8223	  949	  338	
 9277	 1257	  520	   54	  843	  889	 8573	 8829	
 9204	   62	 1414	  241	  648	 1085	 8893	 8897	
 8918	 8555	 1030	  322	 8399	  495	 1046	 8475	
  495	 9917	  283	  486	 9337	 8511	 1162	 8228	
 8261	 1112	  267	 8566	   59	 1118	  206	 8216	
 9210	 8793	 1826	  491	  284	 8239	  630	  113	
  842	 9421	 8650	  142	  545	 8593	 9455	 8484	
 8820	  570	  584	  301	  388	  425	 8639	   18	
 1048	  162	 9007	 8420	 8637	 9184	  978	 8234	
  357	  347	 8807	 8786	 8518	 8259	  354	 8642	
 8639	 8364	  778	  396	  888	  223	 8359	 8248	
  250	 8999	 8594	 8352	  220	 9249	 8937	  603	
 8734	 1502	  277	 8357	 1017	  310	 8533	   54	
 8545	 1190	  167	 8474	   86	 8758	 8388	  367	
 8806	 8293	 1592	  379	  148	 8689	 8497	  278	
 1003	 9629	 8366	 8295	 8602	 9257	 8587	  228	
  115	  236	 9345	  120	 8214	 8655	  716	  361	
 9320	 9273	 1785	  812	 9098	  273	 1294	 8293	
 8516	  784	 8297	 8429	  922	 8301	 9636	  375	
 9451	 8533	 2663	  795	 8279	 8636	  830	  101	
  134	  354	  336	 8317	  676	 9203	   82	 8503	
 9937	 8617	 1900	  170	 8477	  646	 1137	  135	
 8199	  237	 9090	 8768	 8698	 8348	  357	  913	
 8965	  291	 1444	  186	  519	  280	 9319	 8739	
 8379	  127	  340	 8264	 9066	 8796	 2247	  379	
 8833	 9174	  850	  340	 9288	 8314	  533	   51	
 8822	 8587	 1674	  360	 8462	 8621	   50	  132	
  386	 9281	 8638	  275	    9	  293	 8819	   70	
   77	  601	 8219	 8357	 1048	  159	 9794	  133	
  507	 9058	 9256	  239	 8809	 9033	 8231	  227	
 8963	  590	 8860	 8291	  351	  165	 8544	 8344	
 8264	  439	 9020	 8717	 8292	  237	 9089	  424	
  105	 8379	 8346	 8641	 8919	 8852	 1462	  431	
  166	 9097	 8838	  589	 8574	   92	  466	   56	
  139	 9429	 8328	   49	 9725	 8349	 1709	   46	
 8364	 8487	  169	   40	  716	  149	 9285	  334	
 9539	 8366	 2587	  163	   17	 1107	 8575	 8528	
 8745	 9241	 1842	  610	 8895	   87	 1298	 8350	
   83	  193	  193	  415	  776	 8268	 8673	 8400	
  470	  859	 8892	 8663	  674	 8198	 8303	 8590	
  123	 8348	 8346	 8359	  532	 8711	 9346	  454	
 8494	  160	  485	   90	  522	  740	 9970	 8791	
  505	 9036	 9126	  209	 9663	 8942	 1037	  590	
  144	  137	 1067	 8446	 8283	 8711	 8866	 8508	
  324	 8274	 8229	 8270	 8597	 9078	 1526	  241	
  502	 8854	 8481	  151	  228	  615	 8751	 8304	
  415	   12	 8348	  396	  979	  386	 8643	 8488	
  277	 1335	 9187	 8605	  298	 9354	  416	  335	
  774	 1021	 9681	 8421	  521	 8656	  520	  451	
 8458	  213	 2131	  225	  310	 8616	 8205	 8436	
  102	 8575	  347	 8682	 8250	  269	  185	 8254	
  537	 8299	 1013	 8245	   37	 9482	  424	   97	
   22	 8593	   83	 8897	 8701	  580	 8736	 8648	
  163	  677	   63	 8462	  608	  402	  139	 8649	
 8573	 8869	  548	   56	 8910	  989	 1046	  253	
  507	  120	 1036	 8408	  657	 8874	 9271	 8382	
 8271	 8912	 9155	 8398	 9789	  626	  754	  304	
 9247	 8279	  351	  295	 8471	  204	  635	  388	
   87	 8261	 9285	 8281	 9167	 1052	 1022	 8262	
  425	    2	 8926	  256	  426	 8765	  922	  376	
 8800	 8260	 8253	  526	 8461	  320	  634	  520	
 8481	 1355	  239	 8632	 1159	  307	 9592	 8316	
  669	 8786	 8661	 8328	  346	 8962	   70	 8286	
  554	 8929	  202	 8645	 8423	 8815	 8792	   53	
 8198	  834	 8517	 8634	  232	  372	 9136	   53	
  822	 9715	   25	 8410	 8930	 8647	 8981	   39	
 9745	 8455	 1249	  153	 9242	 1478	  869	   58	
 8895	  143	  212	 8462	 8729	 8704	 1105	  578	
 1512	  525	 9365	 8295	 8502	 9238	   93	 8601	
  815	 8219	 9376	 8598	   27	 8727	  443	  344	
  546	   32	 9531	 8574	 9053	  376	  457	  332	
  449	 8441	 9023	 8241	 8578	 9167	  625	   98	
  211	 8575	  329	  265	  468	 8472	 8199	   79	
  260	 8986	 8291	 8571	 8787	 9150	  577	  211	
 1066	  566	 8951	 8868	  264	 9223	   97	 8243	
 8227	  304	  656	 8469	  161	  815	  399	 8670	
 8322	 8208	  469	 8873	 8478	 8977	  443	  190	
  126	   33	  859	 8381	  467	  543	 8621	 8677	
 8480	  263	 9689	  280	 8370	  630	  760	 8212	
 9083	  487	  530	  315	 8581	 8511	  843	  402	
   24	  174	  446	 8214	 8290	 9317	  815	  415	
 9267	  656	  804	 8250	    4	 1657	 8287	 8558	
  286	 8292	 9070	  200	  432	 8444	 9885	 8349	
 8580	  682	  990	  522	 1362	  738	 9830	 8360	
 8763	 9146	  973	  213	 8957	  309	  682	  227	
 9093	 9262	 1459	  409	 8582	  406	  825	  315	
 8394	 8828	 1281	   77	  390	 8554	 9239	  134	
 1065	 1030	 8989	 8372	 1352	  233	 9713	 8298	
  170	 8413	 8627	  479	 8433	 8714	  247	   37	
  950	 8530	 9559	 8476	 9553	 8778	 1480	   77	
 8241	  316	  165	   82	  798	 8766	 8996	  171	
 9309	  688	  584	 8298	 8245	 2051	 8517	 8806	
 9004	  385	 1655	  207	  603	  662	 9066	 8578	
 8909	 8635	  234	 8280	 9075	   15	 1248	 8198	
   13	 8285	 8850	 8339	  397	 9605	 8280	  684	
 1053	 8387	  485	 8518	   23	 9107	 9171	 8385	
 8667	   62	  135	 8704	  956	  217	10064	 8755	
  353	 8469	  282	 8258	  249	   15	 9511	 8629	
 8346	  794	 8885	 8442	 1033	  538	10444	   40	
  263	  690	 8747	 8725	 8436	 8847	  220	  162	
 1858	  172	 9478	 8441	 1215	 9421	 9903	   83	
 8276	 8707	  602	  229	 8529	 8969	  821	 8286	
  172	  843	 8848	 8578	 8560	 1454	   59	 8578	
  476	 8466	 8473	  141	 9000	 9965	  903	  887	
 1332	 9382	 8976	   96	 8422	 9221	 8504	 8570	
  938	 1189	10344	 8975	  874	  586	 9727	 8531	
 9426	 1085	 1096	  248	  870	  766	 8572	 8410	
  460	  478	  193	  199	 8642	 8306	 1082	 8364	
  553	 8295	 9597	 8455	 8325	 9304	 1293	  287	
 1276	 8776	 8736	  157	 9112	 9637	 1233	  152	
 1460	   54	10167	 8654	  257	 8352	 9189	 8472	
 9056	 8875	  947	  202	 8634	  259	  972	 8379	
  637	 8417	 9545	 8405	 8194	 8829	 9087	  914	
  118	  502	  705	 8441	 1631	 9625	 9937	 8222	
  339	 8418	 9338	 8361	 9019	 8620	 8237	  602	
 8375	 1429	 8574	  212	  993	  400	 8318	 8740	
 8822	  563	 1934	  120	  122	  276	 1004	 8565	
 8754	  112	    0	 8366	 8370	  215	   58	  377	
 9282	 8332	 1774	  648	  833	  651	 8968	 8914	
 8672	   64	  588	 8495	  858	  241	 9947	 8506	
 1104	 9393	 8967	 8618	 9451	 8736	  940	 8427	
 8774	  699	   61	  149	  432	 8552	 8583	  574	
  778	  141	 9162	   79	  360	 9774	 8387	  545	
  490	 1352	 8400	 8435	  594	 9015	 8217	 8272	
  208	 8554	 9590	 8422	   49	  319	10038	  184	
  321	  296	  619	  219	 1166	 9041	 8532	 8831	
 9224	  409	 1272	  437	  301	 1104	 9167	 8472	
 8701	 8253	  111	 8410	   42	 8266	 8552	  603	
  520	 8686	 9603	   29	 8851	 8358	 1001	  362	
  228	  225	 8506	 8339	  267	 8612	  813	  234	
 9332	 8851	 1665	  801	  509	 8392	 8265	 8368	
 8537	 8686	  679	 8220	   78	  250	  471	   62	
 8784	  792	  465	 8660	 8378	  904	 8215	 8216	
 8413	 8197	 8784	  146	  159	 8793	 1210	  390	
  378	 8447	  414	   27	 1076	   28	10022	 8907	
 8316	  680	   24	 8726	 8514	  374	 9435	 8518	
 8756	  191	  716	  220	   54	 8328	  523	  284	
 9091	 8812	  906	  487	  117	 8443	  827	  283	
 8504	    3	  124	 8583	   16	   32	 9158	 8255	
 8620	 8550	    0	   76	 8880	  452	  444	  431	
 8714	  874	 1315	  317	 8285	  123	  587	 8356	
 8752	 8345	  590	 8367	  725	  494	 9036	 8602	
 8609	 1071	  737	 8324	 1274	 8608	 9155	   27	
  618	  179	 8790	 8826	 8532	 8338	 8935	  260	
 8592	 8969	  332	  235	 9592	 8198	 1966	  322	
 8801	  430	 8640	  155	  129	 8363	  333	  640	
 8907	  466	  746	  461	 8784	  527	  699	   56	
  295	 1568	 9019	 8432	  469	  304	 8193	 8446	
  363	 8496	 8550	 8349	 8518	 8729	 1086	   88	
 8864	  945	  131	  375	 8564	  787	 1248	 8331	
 9413	 8475	 1721	  733	 8806	  351	  888	  173	
 1533	  370	 8363	 8351	 1140	10198	 8982	 8290	
 9025	 8212	 1363	  120	  368	  391	 1017	 8230	
 8389	  278	 8965	 8272	  430	 8650	  381	  362	
 8650	 1047	  521	 8840	 8323	  595	 8707	 8465	
 8874	 8453	  603	 8392	  286	  174	 8666	 8416	
 8508	 9031	  558	  729	  297	 8710	  745	  296	
  210	 9654	  383	  365	 9015	 8223	 1736	   81	
 8622	 8714	  447	  392	 9305	 8625	  978	  211	
 8468	 1076	 8593	 8738	 1220	 8357	 9613	    9	
  594	  129	 8755	 8320	 8989	 9042	   59	  594	
  678	 8771	10192	 8213	 9284	  745	  947	  205	
 8318	 8261	  728	  249	  160	 1004	 8813	 8702	
  779	 8832	10120	 8559	10025	    6	 1492	  313	
    3	 9329	  410	 8615	 9155	  195	  368	   91	
 8806	  869	  467	 8293	  239	  103	 8226	  361	
 9143	  248	 1480	  264	 8572	  620	  413	 8313	
  409	 8272	 8560	 8632	 8306	  106	 8369	 8473	
  451	 8758	 8534	  404	 8236	 8495	  972	 8239	
 1006	 8326	 9965	 8834	 8450	  287	 8464	  117	
 8293	 8986	 8976	  340	 8517	 8331	  129	  209	
 8506	  467	  334	  189	 8304	  793	 8392	   44	
 8685	  611	  596	   98	  659	 1130	 8689	 8666	
 9073	  252	  271	   61	 9026	  853	 1449	  133	
 8226	  378	 9290	 8523	  483	 8356	 8836	  150	
 9065	 8712	 1186	  288	 8980	  341	 2009	  102	
 8443	  535	  526	 8347	  151	 8565	 1080	 8456	
 8640	 9099	  851	 8203	 8694	 9063	  374	  355	
 8339	 9266	  850	 8440	 9059	 8812	 8498	  149	
 1086	   91	 9558	 8417	 8915	 8455	  682	  332	
 8449	 8976	  322	  190	 8804	 1154	  816	 8428	
 8536	 1160	 8967	 8436	  942	 1241	 9729	 8510	
  935	  666	 9293	 8499	  322	 8842	 8893	 8727	
  403	 8424	 8276	  348	 8843	  392	  776	  176	
  941	  234	    2	 8332	 8320	 9385	  243	 8402	
 1014	 8574	 9350	 8447	 9243	 8683	  399	  775	
  759	  152	  135	  279	 8358	 8316	   72	 8322	
 8382	 8513	  200	  114	  181	 8276	  337	  415	
 8788	 8407	 1274	  260	 8542	 8410	  340	   11	
  905	  707	 8588	  160	  313	 8823	 8363	 8410	
 8257	  338	 1063	  221	  381	  128	 8777	 8276	
  369	 8245	  511	  114	 8464	 8648	  200	 8252	
 8753	  842	  377	  131	  992	  282	 9166	 8949	
  521	 8953	 8501	  471	 8773	 8909	  951	  724	
 8631	 8454	  589	  152	 8741	 1554	 8271	 8657	
 8376	 8338	  315	  242	 8944	   93	 1212	 8476	
 8774	 8549	  820	  757	 8768	 8379	 1612	  561	
  597	 8415	 8428	 8594	 8772	   73	 8798	 8342	
 1060	  559	 8813	 8596	  164	 8981	 8437	  315	
  302	 9501	  487	   35	 9060	  141	  993	  466	
 8220	 8266	 8349	 8365	  922	 8919	 9998	 8240	
 9627	 9023	 1802	  578	 8652	  123	 1188	  552	
  907	  376	 9271	 8826	 8839	 8211	  206	  204	
 8563	 9335	  769	  588	 8913	 8525	 1426	  165	
  705	  816	 9373	  284	  850	 8517	 9011	 8452	
 9659	 8237	 1379	   27	  149	 1313	 8209	 8703	
 8623	 1162	  370	 8584	  682	 8449	 8905	 8250	
 8629	  103	  259	  214	 9104	  447	 2233	   99	
 9161	  259	  856	  157	 8773	 8200	 1457	  455	
 1090	 8509	10315	 8220	   93	  519	 8837	 8270	
 9014	 8383	  380	 8435	  725	  677	 9138	   21	
 9075	 9488	  842	  539	 8804	 1209	 8315	 8246	
 8443	  495	  163	 8602	 8337	 9099	  197	   72	
 8824	  200	  129	  396	  308	  321	  448	 8286	
 9076	 1378	  504	  226	 1453	  444	 9206	  169	
 9163	 8584	 1113	 8249	 8522	  942	  120	 8730	
   87	 8706	 9600	  131	 8869	 8633	  284	  244	
  271	 8895	 8502	  585	  220	 9140	 1169	  315	
 9031	 8716	   50	  168	 9018	  945	 1694	  130	
  595	  889	 9491	 9013	  720	  160	 9845	 8607	
 9416	 9625	 1454	  320	 8854	 1097	   14	 8323	
 9045	  195	 1038	 8305	 1133	  318	 8864	 8395	
 8229	 1277	 8310	  381	 1263	  650	 8893	 8525	
  615	 8534	 9614	 8232	 8964	  299	  628	    2	
 8891	 8591	 1067	  494	 8411	 8958	  672	  560	
 8532	 8220	  181	 8327	 8481	 1432	 8777	 8605	
   28	  297	 9275	 8235	 8563	 8566	 1303	  157	
  453	  418	 8892	 8220	 8336	  117	  517	   74	
 9451	  791	 1759	  519	 1347	  379	 8756	 8854	
 8926	  283	  158	 8290	 8564	 8309	 1264	  418	
 8515	   91	 8875	  157	 8707	 8951	  965	  691	
 8280	 8434	 8622	  141	  560	  521	10133	   65	
 8529	  529	 8874	 8579	 8914	 1414	   74	 8338	
 8250	 8505	 8527	  115	 8205	   24	  635	  658	
 8614	  487	 1253	 8304	 1705	  206	10353	 8582	
  205	  498	 8248	  160	  774	 1407	 9363	 8742	
  483	  638	 9917	 8401	   89	 8524	  755	 8307	
 8746	  536	  523	 8303	 1032	  912	10120	 8838	
 8910	   64	 1146	  356	 8445	   55	 1860	 8222	
 8900	 9286	  820	 8435	 9160	  253	  730	  224	
  182	 8782	 9314	  195	 8873	 1433	  775	  170	
  480	 8916	 9154	 8368	 9671	   61	 1185	   70	
 8715	   27	 8580	 8267	 9574	 8760	 1808	  664	
 8528	  993	 8619	 8659	 8462	 8321	  481	  248	
   60	  581	 8684	 8323	 8434	 8718	 8762	  395	
  978	 9227	 9986	  192	 8381	  386	 8411	   81	
  371	  283	  304	   46	  648	 9014	  689	 8473	
 8668	   87	 8807	 8505	 9377	 8474	  999	  293	
 9249	  970	 1679	  358	  557	  498	 8261	   56	
 8882	 8575	  839	  119	  535	  332	   77	  147	
  451	 8632	 9619	  225	 9420	  492	 1745	  351	
 1385	  758	 9395	 8540	  890	 8650	 9523	 8451	
 8737	 8524	 8291	 8222	  155	 8617	  920	  181	
  331	 1622	 9113	 8458	 1032	  382	 8221	 8269	
  303	 8479	 9056	  193	 9281	 9363	  727	  695	
  277	 9244	  982	   65	 8728	  732	  154	 8492	
 8802	 8569	  987	 8281	  125	  151	 8493	  451	
  450	  387	 9748	 8569	  196	  302	 8367	  573	
 8903	 8949	 1205	 8197	 8819	 8789	 1247	  565	
 8715	 8616	  609	  676	 8666	  476	  586	  627	
 9009	 8408	 9031	  255	 8357	 1223	  323	  172	
 1044	 8374	10069	 8869	 8598	   59	 8509	   10	
 9004	 8266	  973	  144	 8476	  773	  701	  297	
  687	 8367	 9865	  185	 9037	 8227	  853	   24	
 1036	 8470	 8825	 8296	  945	 8428	 9570	 8895	
 8836	 8295	 1285	  218	  273	  254	  797	 8249	
 9344	 8258	  784	   89	   77	 8198	  726	  586	
 1074	  229	 8570	   29	 8253	10149	  465	  390	
  196	 8507	   73	  369	 8581	  905	 8781	 8570	
 8230	 8950	 8286	  229	 9345	  338	 2170	 8324	
  501	 1008	 9127	 8542	  680	 8262	 8264	  226	
 8238	 9216	  157	  116	 9247	 9052	  149	  374	
  937	  938	 9953	 8838	  105	   99	 8329	 8684	
 8738	 1328	  275	 8464	  735	  813	 8921	   33	
  122	 1102	 8562	 8410	 1018	  622	 8262	   36	
  345	  515	 9257	 8539	 8751	  878	   71	 8473	
  362	 9294	 8603	  177	 8710	  669	 8778	 8221	
 8529	  449	  400	   71	 8733	  358	 8477	 8342	
 8357	   12	  804	  305	 8525	 8481	  334	 8519	
 8537	  290	 9044	 8345	 8300	 1033	 8555	  164	
 8461	 8770	  183	  648	 8276	 8682	  205	  357	
 8223	 8709	  666	 8252	    8	  370	  565	  196	
 8260	 1125	  122	  234	  275	  244	  955	  134	
 8845	 8623	 2181	  576	  739	   52	 8733	 8356	
 8249	 8683	  705	  609	  293	 8898	  288	  307	
 1308	 8426	 8458	 8599	  535	 9557	 8860	  228	
 8351	 8561	 9343	   13	 8749	 8474	 8200	  399	
 8356	  426	 1122	 8646	   34	 8624	 8554	 8597	
  919	 8507	10003	  101	  224	 8278	 8975	  108	
  803	  276	 9646	 8646	   33	 8294	 9323	  402	
 8501	  243	 8588	 8531	  714	  295	 9630	 8438	
 8369	 8514	 1022	  386	  266	  299	 8764	  181	
  980	   26	 8985	 8427	  410	 8798	 8876	 8504	
 1283	 8341	10011	 8630	 9151	 8226	  364	  340	
 8520	 1062	   30	 8591	  858	 9172	 8440	  343	
  311	 1233	 9617	 8312	  448	  262	 8467	 8603	
 8633	 8334	 8454	   36	 8205	 1474	 8410	 8534	
 9020	  725	  462	   13	 8838	 1231	  498	 8285	
  688	 8559	 8236	 8216	  394	 8496	 9274	 8674	
  247	 8335	 8300	  609	  841	  793	 9009	 8865	
   80	   73	 1049	   79	    4	  324	  663	 8990	
 8811	  741	   72	 8344	   48	  694	 8612	 8304	
  478	 8478	 8583	  199	 9286	 9025	 1623	  621	
 8432	  622	 9135	 8607	  489	 8765	 8903	  384	
  287	  364	  396	  282	 8696	 8380	 1589	 8281	
 1034	  597	 9391	 8667	  776	 8349	 9484	 8586	
 8546	  222	 8523	 8290	 8388	   37	 8280	 8193	
 8530	  296	  491	  155	  882	  292	 9577	 8301	
 9155	  509	 1093	  251	  995	  770	 9176	 8597	
 9538	   60	  957	  212	 9039	  103	 1525	  394	
 9303	  351	 1032	 8220	  131	 1104	 8942	 8719	
 8547	 8725	 1190	  490	 8949	 8677	 1047	  483	
 9305	 9130	 1207	  408	 8365	 1381	 8876	 8306	
 9516	 9452	 1452	  719	 8346	  740	  143	 8312	
 8398	  404	 8524	 8420	 8657	 8530	  859	   70	
 8331	  424	 8511	 8329	  330	 1041	 8437	 8300	
 8616	  170	  285	  353	  107	   63	  668	  454	
 8223	  568	  494	   15	 1295	 8287	10016	 8447	
  359	 8512	 8614	 8685	 8266	 9069	  744	  273	
  614	 8578	 9823	 8195	   64	 8376	  217	  437	
 8779	  220	  876	  443	   34	  194	  967	 8216	
 8834	  306	 1182	  294	 8307	 8253	 1020	   84	
 1079	 8272	   76	 8357	  223	    7	 9160	 8661	
  595	 8523	 9002	 8569	 8442	 8674	 8715	  396	
 8372	 8250	   10	 8322	 8983	 8740	 1598	  464	
 8432	  323	 8377	  365	 9243	  923	 1767	 8347	
  433	 8430	 8516	 8471	  283	 8388	 9960	  110	
 9716	  921	 1716	  131	 8285	  892	  816	 8565	
  854	  147	  607	 8498	  261	 8992	 8816	 8429	
 8658	 1104	  250	  131	  733	  221	 9235	 8503	
 8223	 8664	 8696	    4	 8276	 8693	 8537	  716	
 1065	 8491	 9123	   45	 8889	  560	 8262	   39	
  662	 8933	 9201	  278	 8835	 8374	 1234	 8217	
 9339	  494	  265	 8226	  682	  909	 8913	 8220	
  959	 1248	 9389	 8560	  551	 8851	 8886	 8384	
 1030	 9413	 9256	 8419	 8433	 8734	 8516	  261	
 8321	 1347	  446	   92	  947	   72	   92	 8217	
 8643	 8367	  318	 8271	 8515	 9139	  348	  282	
  394	  399	 8402	 8472	 1078	 8303	 8890	 8820	
  141	  714	  306	 8292	 8557	 8244	 1555	    3	
  550	 8917	  531	 8356	 8661	  841	 8761	 8836	
   60	  120	 8740	  165	  507	 8576	 9587	 8566	
  658	  371	 8376	  237	  244	  344	 8485	 8686	
 8517	   27	 8711	  148	 8595	  486	  852	   67	
 1148	  545	 9986	 8398	 8586	 9403	  802	  344	
 9284	  116	 1113	  666	 8196	  480	  463	 8448	
  567	 9111	 8963	 8320	 9058	 8249	  369	  201	
 8726	   75	 8488	 8720	 8811	 8318	  319	  721	
  141	  639	 8612	 8458	  974	    1	 8646	 8523	
 9141	 1024	  840	  486	  894	  436	 8342	 8522	
 8337	  599	 9361	 8384	  495	  984	 8976	   29	
   12	  302	 8525	 8888	 8681	  129	 8598	 8484	
  664	 8935	 9182	 8287	  297	 8224	  240	  283	
 9228	 8941	 1060	  401	 8572	  782	    2	   47	
  328	 1100	 9641	 8854	 8223	  673	 8879	 8467	
 8488	  202	 1450	  239	  483	 8321	  938	 8362	
 9381	 8215	 8299	  569	 8476	  758	 1045	  233	
   70	 9268	  405	  427	 8911	  720	  943	 8677	
   15	 8457	 1158	   63	  739	  591	 9499	 8865	
  353	 8434	   19	 8262	 8786	  523	 8236	   48	
  722	   73	 9006	 8938	 1098	 8592	 9637	 8341	
 8385	 1553	  198	   40	  926	 8639	 8321	 8270	
 8762	 8335	  331	 8771	 8681	  667	 8543	   49	
 1032	  474	 8820	 8787	 8404	 9034	  295	 8443	
 1154	 8932	10135	 8195	 9007	 8968	 1133	  190	
  294	 8466	10076	 8635	 8700	  159	 8646	  391	
  242	  690	 9555	 8618	   81	 8925	   20	  820	
 9865	 8981	 2109	  651	 8841	 8370	 1763	  382	
 9334	  805	  818	 8485	  371	 1328	 9255	 8476	
 8739	  649	 1145	 8858	  238	  472	 9141	 8605	
  321	 8856	 8624	 8209	 9259	  361	  546	  215	
